t,Scenario1.GAS_PRICE,Scenario1.POWER_PRICE,Scenario1.HEAT_PRICE,Scenario1.heat_demand,Scenario1.heat_demand_scenario,Scenario1.delta_heat_demand,Scenario1.probability,Scenario1.chp1.bin,Scenario1.chp1.power,Scenario1.chp1.gas,Scenario1.chp1.heat,Scenario1.chp1.eta_th,Scenario1.chp1.eta_el,Scenario1.chp1.y1,Scenario1.chp1.y2,Scenario1.chp2.bin,Scenario1.chp2.power,Scenario1.chp2.gas,Scenario1.chp2.heat,Scenario1.chp2.eta_th,Scenario1.chp2.eta_el,Scenario1.chp2.y1,Scenario1.chp2.y2,Scenario1.boiler1.bin,Scenario1.boiler1.heat,Scenario1.boiler1.gas,Scenario1.boiler1.eta_th,Scenario1.boiler1.y1,Scenario1.boiler1.y2,Scenario1.heat_storage1.heat_charge,Scenario1.heat_storage1.bin_charge,Scenario1.heat_storage1.heat_discharge,Scenario1.heat_storage1.bin_discharge,Scenario1.heat_storage1.heat_balance,Scenario1.heat_storage1.heat_capacity,Scenario1.heat_storage1.dispatch,Scenario1.heat_storage1.dispatch_delta_heat_charge,Scenario1.heat_storage1.dispatch_delta_heat_discharge,Scenario1.heat_storage1.dispatch_heat_capacity,Scenario1.ngas_grid.gas_balance,Scenario1.power_grid.power_balance,Scenario1.power_grid.power_supply,Scenario1.power_grid.power_feedin,Scenario1.heat_grid.heat_balance,Scenario1.heat_grid.heat_supply,Scenario1.heat_grid.heat_feedin,Scenario1.heat_grid.dispatch_heat_feedin,Scenario1.arc01_expanded.power,Scenario1.arc02_expanded.power,Scenario1.arc03_expanded.heat,Scenario1.arc04_expanded.heat,Scenario1.arc05_expanded.heat,Scenario1.arc06_expanded.gas,Scenario1.arc07_expanded.gas,Scenario1.arc08_expanded.heat
83,0.1543,0.251,0.105,101.07744303686842,84.14027338133434,16.937169655534078,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.07744303686789,93.35594825620178,1.0849603994065857,1.0,0.0,0.0,1.0,0.0,0.0,0.0,193.17395576099835,16.937169655534078,16.937169655534078,0.0,1785.3212495050511,93.35594825620178,0.0,0.0,0.0,0.0,0.0,101.07744303686842,16.937169655534078,0.0,0.0,0.0,0.0,101.07744303686789,93.35594825620178,0.0,0.0
84,0.1543,0.251,0.105,95.5966109525952,130.59078433354819,-34.99417338095299,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.59661095259466,88.16173884936163,1.0860096578010976,1.0,0.0,0.0,1.0,0.0,0.0,0.0,193.17395576099835,-34.99417338095299,0.0,34.99417338095299,1715.332902743145,88.16173884936163,0.0,0.0,0.0,0.0,0.0,95.5966109525952,-34.99417338095299,0.0,0.0,0.0,0.0,95.59661095259466,88.16173884936163,0.0,0.0
85,0.1543,0.251,0.105,90.3257063571908,100.87897980134389,-10.553273444153092,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.32570635719028,83.16647867516915,1.0870187273745422,1.0,0.0,0.0,1.0,0.0,0.0,0.0,193.17395576099835,-10.553273444153092,0.0,10.553273444153092,1694.2263558548389,83.16647867516915,0.0,0.0,0.0,0.0,0.0,90.3257063571908,-10.553273444153092,0.0,0.0,0.0,0.0,90.32570635719028,83.16647867516915,0.0,0.0
86,0.1543,0.251,0.105,96.74650847346804,85.70976867053027,11.036739802937774,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.74650847346754,89.25150194153125,1.0857895197621916,1.0,0.0,0.0,1.0,0.0,0.0,0.0,193.17395576099835,11.036739802937774,11.036739802937774,0.0,1716.2998354607143,89.25150194153125,0.0,0.0,0.0,0.0,0.0,96.74650847346804,11.036739802937774,0.0,0.0,0.0,0.0,96.74650847346754,89.25150194153125,0.0,0.0
87,0.1543,0.251,0.105,102.66508087167556,88.42984188902086,14.235238982654693,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.66508087167506,94.86055982784131,1.0846564597310033,1.0,0.0,0.0,1.0,0.0,0.0,0.0,193.17395576099835,14.235238982654693,14.235238982654693,0.0,1744.7703134260237,94.86055982784131,0.0,0.0,0.0,0.0,0.0,102.66508087167556,14.235238982654693,0.0,0.0,0.0,0.0,102.66508087167506,94.86055982784131,0.0,0.0
88,0.1543,0.251,0.105,123.32553188253804,139.46507627927582,-16.139544396737776,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123.32553188253804,114.4405628894412,1.0807011932086534,1.0,0.0,0.0,1.0,0.0,0.0,0.0,193.17395576099835,-16.139544396737776,0.0,16.139544396737776,1712.4912246325482,114.4405628894412,0.0,0.0,0.0,0.0,0.0,123.32553188253804,-16.139544396737776,0.0,0.0,0.0,0.0,123.32553188253804,114.4405628894412,0.0,0.0
89,0.1543,0.251,0.105,114.42528416154738,107.15350414210067,7.271780019446709,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.42528416154738,106.00575778599175,1.0824050694615457,1.0,0.0,0.0,1.0,0.0,0.0,0.0,193.17395576099835,7.271780019446709,7.271780019446709,0.0,1727.0347846714417,106.00575778599175,0.0,0.0,0.0,0.0,0.0,114.42528416154738,7.271780019446709,0.0,0.0,0.0,0.0,114.42528416154738,106.00575778599175,0.0,0.0
90,0.1543,0.251,0.105,125.91524690401964,149.39697754396977,-23.48173063995013,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.91524690401909,116.89484755256927,1.0802054144320186,1.0,0.0,0.0,1.0,0.0,0.0,0.0,193.17395576099835,-23.48173063995013,0.0,23.48173063995013,1680.0713233915415,116.89484755256927,0.0,0.0,0.0,0.0,0.0,125.91524690401964,-23.48173063995013,0.0,0.0,0.0,0.0,125.91524690401909,116.89484755256927,0.0,0.0
91,0.1543,0.251,0.105,111.25007058230038,161.41879176147555,-50.168721179175165,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,62.74992941769962,1.0,0.0,0.0,-62.74992941769962,255.92388517869796,-50.168721179175165,0.0,50.168721179175165,1642.4838104508908,162.46498599439482,0.0,0.0,0.0,0.0,62.74992941769962,174.0,-50.168721179175165,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
92,0.1543,0.251,0.105,100.6521407963136,94.89627186741808,5.755868928895524,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.65214079631312,92.95288739524626,1.0850418198805658,1.0,0.0,0.0,1.0,0.0,0.0,0.0,255.92388517869796,5.755868928895524,5.755868928895524,0.0,1653.995548308682,92.95288739524626,0.0,0.0,0.0,0.0,0.0,100.6521407963136,5.755868928895524,0.0,0.0,0.0,0.0,100.65214079631312,92.95288739524626,0.0,0.0
93,0.1543,0.251,0.105,67.39891483152041,47.21734745477856,20.181567376741853,0.015360432598524727,1.0,37.218588640319346,117.03958691910495,68.0,0.5810000000228408,0.31799999998762635,0.0,1.0,1.0,37.218588640319346,117.03958691910495,68.0,0.5810000000228408,0.31799999998762635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.60108516847788,1.0,0.0,0.0,-68.60108516847788,324.52497034717584,20.181567376741853,20.181567376741853,0.0,1762.9597682306435,117.03958691910495,-74.43717728063869,0.0,74.43717728063869,0.0,68.60108516847788,136.0,20.181567376741853,37.218588640319346,37.218588640319346,68.0,68.0,0.0,0.0,117.03958691910495,0.0
94,0.1543,0.251,0.105,69.84053871351391,16.42787669231771,53.4126620211962,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,15.359461286486095,1.0,0.0,0.0,-15.359461286486095,339.88443163366196,53.4126620211962,53.4126620211962,0.0,1885.144553559522,78.30882352940881,0.0,0.0,0.0,0.0,15.359461286486095,85.2,53.4126620211962,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,0.0
95,0.1543,0.251,0.105,66.44883294119172,45.34773107658276,21.101101864608964,0.015360432598524727,1.0,37.218588640319346,117.03958691910495,68.0,0.5810000000228408,0.31799999998762635,0.0,1.0,1.0,37.218588640319346,117.03958691910495,68.0,0.5810000000228408,0.31799999998762635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.55116705880657,1.0,0.0,0.0,-69.55116705880657,409.43559869246855,21.101101864608964,21.101101864608964,0.0,1996.8979243475465,117.03958691910495,-74.43717728063869,0.0,74.43717728063869,0.0,69.55116705880657,136.0,21.101101864608964,37.218588640319346,37.218588640319346,68.0,68.0,0.0,0.0,117.03958691910495,0.0
96,0.1543,0.251,0.105,68.1672830937166,49.52843269228734,18.638850401429266,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,17.032716906283397,1.0,0.0,0.0,-17.032716906283397,426.46831559875193,18.638850401429266,18.638850401429266,0.0,2051.2083420566883,78.30882352940881,0.0,0.0,0.0,0.0,17.032716906283397,85.2,18.638850401429266,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,0.0
97,0.1543,0.251,0.105,71.7939096412927,37.61760605676952,34.17630358452318,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,13.406090358707303,1.0,0.0,0.0,-13.406090358707303,439.8744059574592,34.17630358452318,34.17630358452318,0.0,2132.967039584442,78.30882352940881,0.0,0.0,0.0,0.0,13.406090358707303,85.2,34.17630358452318,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,0.0
98,0.1543,0.251,0.105,86.67575774332819,77.95805580345838,8.717701939869812,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,1.475757743328188,1.0,1.475757743328188,438.398648214131,8.717701939869812,8.717701939869812,0.0,2148.926685720853,78.30882352940881,0.0,0.0,0.0,0.0,0.0,86.67575774332819,8.717701939869812,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,1.475757743328188
99,0.1543,0.251,0.105,174.39093279713595,213.01902425354842,-38.62809145641248,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,89.19093279713594,1.0,89.19093279713594,349.2077154169951,-38.62809145641248,0.0,38.62809145641248,1982.4795700108923,78.30882352940881,0.0,0.0,0.0,0.0,0.0,174.39093279713595,-38.62809145641248,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,89.19093279713594
100,0.1543,0.251,0.105,117.44465066347948,167.76148049037047,-50.316829826890995,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940863,1.0879999999879681,1.0,0.0,0.0,0.0,32.244650663479675,1.0,32.244650663479675,316.9630647535154,-50.316829826890995,0.0,50.316829826890995,1849.6012596936307,78.30882352940863,0.0,0.0,0.0,0.0,0.0,117.44465066347948,-50.316829826890995,0.0,0.0,0.0,0.0,85.2,78.30882352940863,0.0,32.244650663479675
101,0.1543,0.251,0.105,124.09501837997227,154.37827024918067,-30.2832518692084,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,38.89501837997227,1.0,38.89501837997227,278.06804637354315,-30.2832518692084,0.0,30.2832518692084,1750.1397375752417,78.30882352940881,0.0,0.0,0.0,0.0,0.0,124.09501837997227,-30.2832518692084,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,38.89501837997227
102,0.1543,0.251,0.105,116.96088794574258,140.06057300086036,-23.099685055117774,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940858,1.0879999999879681,1.0,0.0,0.0,0.0,31.760887945742823,1.0,31.760887945742823,246.30715842780035,-23.099685055117774,0.0,23.099685055117774,1672.1794795192634,78.30882352940858,0.0,0.0,0.0,0.0,0.0,116.96088794574258,-23.099685055117774,0.0,0.0,0.0,0.0,85.2,78.30882352940858,0.0,31.760887945742823
103,0.1543,0.251,0.105,117.43053585606424,154.94355426176304,-37.5130184056988,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.43053585606376,108.85384843747704,1.0818297397452532,1.0,0.0,0.0,1.0,0.0,0.0,0.0,246.30715842780035,-37.5130184056988,0.0,37.5130184056988,1597.153442707866,108.85384843747704,0.0,0.0,0.0,0.0,0.0,117.43053585606424,-37.5130184056988,0.0,0.0,0.0,0.0,117.43053585606376,108.85384843747704,0.0,0.0
104,0.1543,0.251,0.105,104.21979680999824,121.7331534636545,-17.51335665365626,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,19.01979680999824,1.0,19.01979680999824,227.2873616178021,-17.51335665365626,0.0,17.51335665365626,1543.106932590555,78.30882352940881,0.0,0.0,0.0,0.0,0.0,104.21979680999824,-17.51335665365626,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,19.01979680999824
105,0.1543,0.251,0.105,101.23678011650172,72.04396617018253,29.19281394631919,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,16.036780116501717,1.0,16.036780116501717,211.2505815013004,29.19281394631919,29.19281394631919,0.0,1585.4557803666917,78.30882352940881,0.0,0.0,0.0,0.0,0.0,101.23678011650172,29.19281394631919,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,16.036780116501717
106,0.1543,0.251,0.105,97.69695800743143,58.719442550664624,38.97751545676681,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,12.49695800743143,1.0,12.49695800743143,198.75362349386896,38.97751545676681,38.97751545676681,0.0,1650.9138532727939,78.30882352940881,0.0,0.0,0.0,0.0,0.0,97.69695800743143,38.97751545676681,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,12.49695800743143
107,0.1543,0.251,0.105,90.9034410112922,46.5608450544548,44.3425959568374,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,5.703441011292199,1.0,5.703441011292199,193.05018248257676,44.3425959568374,44.3425959568374,0.0,1733.8956041751765,78.30882352940881,0.0,0.0,0.0,0.0,0.0,90.9034410112922,44.3425959568374,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,5.703441011292199
108,0.1543,0.251,0.105,84.0176509163542,95.61039777848478,-11.592746862130582,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,1.1823490836458035,1.0,0.0,0.0,-1.1823490836458035,194.23253156622258,-11.592746862130582,0.0,11.592746862130582,1711.892459534561,78.30882352940881,0.0,0.0,0.0,0.0,1.1823490836458035,85.2,-11.592746862130582,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,0.0
109,0.1543,0.251,0.105,90.94877020855232,51.561196788670486,39.38757341988183,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940866,1.0879999999879681,1.0,0.0,0.0,0.0,5.748770208552488,1.0,5.748770208552488,188.4837613576701,39.38757341988183,39.38757341988183,0.0,1784.9188361657723,78.30882352940866,0.0,0.0,0.0,0.0,0.0,90.94877020855232,39.38757341988183,0.0,0.0,0.0,0.0,85.2,78.30882352940866,0.0,5.748770208552488
110,0.1543,0.251,0.105,100.6601687548224,89.62342895188462,11.036739802937774,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.66016875482188,92.96049552790984,1.085040282996617,1.0,0.0,0.0,1.0,0.0,0.0,0.0,188.4837613576701,11.036739802937774,11.036739802937774,0.0,1806.9923157716478,92.96049552790984,0.0,0.0,0.0,0.0,0.0,100.6601687548224,11.036739802937774,0.0,0.0,0.0,0.0,100.66016875482188,92.96049552790984,0.0,0.0
111,0.1543,0.251,0.105,107.3334469743905,93.0982079917358,14.235238982654693,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,66.6665530256095,1.0,0.0,0.0,-66.6665530256095,255.15031438327958,14.235238982654693,14.235238982654693,0.0,1902.1293467625667,162.46498599439482,0.0,0.0,0.0,0.0,66.6665530256095,174.0,14.235238982654693,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
112,0.1543,0.251,0.105,112.77693330004227,128.91647769678005,-16.139544396737776,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112.77693330004175,104.44360820378265,1.0827206321264737,1.0,0.0,0.0,1.0,0.0,0.0,0.0,255.15031438327958,-16.139544396737776,0.0,16.139544396737776,1869.8502579690912,104.44360820378265,0.0,0.0,0.0,0.0,0.0,112.77693330004227,-16.139544396737776,0.0,0.0,0.0,0.0,112.77693330004175,104.44360820378265,0.0,0.0
113,0.1543,0.251,0.105,110.39162881846248,131.20726361308917,-20.81563479462669,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,63.60837118153752,1.0,0.0,0.0,-63.60837118153752,318.7586855648171,-20.81563479462669,0.0,20.81563479462669,1891.8273595613753,162.46498599439482,0.0,0.0,0.0,0.0,63.60837118153752,174.0,-20.81563479462669,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
114,0.1543,0.251,0.105,110.65087332586424,78.47224185130106,32.178631474563176,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,63.34912667413576,1.0,0.0,0.0,-63.34912667413576,382.1078122389529,32.178631474563176,32.178631474563176,0.0,2019.5337491846374,162.46498599439482,0.0,0.0,0.0,0.0,63.34912667413576,174.0,32.178631474563176,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
115,0.1543,0.251,0.105,103.90077645845513,59.978986767061656,43.92178969139347,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,70.09922354154487,1.0,0.0,0.0,-70.09922354154487,452.20703578049773,43.92178969139347,43.92178969139347,0.0,2177.4765521089694,162.46498599439482,0.0,0.0,0.0,0.0,70.09922354154487,174.0,43.92178969139347,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
116,0.1543,0.251,0.105,93.59897834804954,67.36467027036811,26.234308077681433,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.59897834804906,86.2685733762367,1.0863920874663822,1.0,0.0,0.0,1.0,0.0,0.0,0.0,452.20703578049773,26.234308077681433,26.234308077681433,0.0,2229.945168264332,86.2685733762367,0.0,0.0,0.0,0.0,0.0,93.59897834804954,26.234308077681433,0.0,0.0,0.0,0.0,93.59897834804906,86.2685733762367,0.0,0.0
117,0.1543,0.251,0.105,69.14730637746624,48.96573900072438,20.181567376741853,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,16.052693622533766,1.0,0.0,0.0,-16.052693622533766,468.2597294030315,20.181567376741853,20.181567376741853,0.0,2286.3609966403496,78.30882352940881,0.0,0.0,0.0,0.0,16.052693622533766,85.2,20.181567376741853,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,0.0
118,0.1543,0.251,0.105,71.3043020868362,34.94124172022572,36.36306036661048,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,13.8956979131638,1.0,0.0,0.0,-13.8956979131638,482.1554273161953,36.36306036661048,36.36306036661048,0.0,2372.9828152867344,78.30882352940881,0.0,0.0,0.0,0.0,13.8956979131638,85.2,36.36306036661048,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,0.0
119,0.1543,0.251,0.105,72.13511824618648,71.2044133572007,0.9307048889857725,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,13.064881753813523,1.0,0.0,0.0,-13.064881753813523,495.22030907000885,0.9307048889857725,0.9307048889857725,0.0,2387.9091068185194,78.30882352940881,0.0,0.0,0.0,0.0,13.064881753813523,85.2,0.9307048889857725,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,0.0
120,0.1543,0.251,0.105,79.8576553669177,101.64635446326346,-21.788699096345766,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,5.3423446330823054,1.0,0.0,0.0,-5.3423446330823054,500.56265370309114,-21.788699096345766,0.0,21.788699096345766,2349.67405325891,78.30882352940881,0.0,0.0,0.0,0.0,5.3423446330823054,85.2,-21.788699096345766,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,0.0
121,0.1543,0.251,0.105,79.2564358901419,87.96942343228466,-8.712987542142756,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,5.943564109858102,1.0,0.0,0.0,-5.943564109858102,506.5062178129492,-8.712987542142756,0.0,8.712987542142756,2338.191642284483,78.30882352940881,0.0,0.0,0.0,0.0,5.943564109858102,85.2,-8.712987542142756,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,0.0
122,0.1543,0.251,0.105,88.85038433176571,80.1326823918959,8.717701939869812,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.85038433176524,81.76830930512588,1.0873011651496798,1.0,0.0,0.0,1.0,0.0,0.0,0.0,506.5062178129492,8.717701939869812,8.717701939869812,0.0,2355.6270461642225,81.76830930512588,0.0,0.0,0.0,0.0,0.0,88.85038433176571,8.717701939869812,0.0,0.0,0.0,0.0,88.85038433176524,81.76830930512588,0.0,0.0
123,0.1543,0.251,0.105,166.6246942237459,170.91374769115282,-4.289053467406916,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,166.62469422374545,155.4753752834103,1.0724119391568456,1.0,0.0,0.0,1.0,0.0,0.0,0.0,506.5062178129492,-4.289053467406916,0.0,4.289053467406916,2347.0489392294085,155.4753752834103,0.0,0.0,0.0,0.0,0.0,166.6246942237459,-4.289053467406916,0.0,0.0,0.0,0.0,166.62469422374545,155.4753752834103,0.0,0.0
124,0.1543,0.251,0.105,113.13717682218991,101.91782129341466,11.219355528775253,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.13717682218991,104.78501262244099,1.0826516665873236,1.0,0.0,0.0,1.0,0.0,0.0,0.0,506.5062178129492,11.219355528775253,11.219355528775253,0.0,2369.487650286959,104.78501262244099,0.0,0.0,0.0,0.0,0.0,113.13717682218991,11.219355528775253,0.0,0.0,0.0,0.0,113.13717682218991,104.78501262244099,0.0,0.0
125,0.1543,0.251,0.105,118.93952106823625,123.60148456232284,-4.661963494086592,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118.93952106823625,110.28392056217129,1.0815408574411212,1.0,0.0,0.0,1.0,0.0,0.0,0.0,506.5062178129492,-4.661963494086592,0.0,4.661963494086592,2360.1637232987855,110.28392056217129,0.0,0.0,0.0,0.0,0.0,118.93952106823625,-4.661963494086592,0.0,0.0,0.0,0.0,118.93952106823625,110.28392056217129,0.0,0.0
126,0.1543,0.251,0.105,124.61483432740133,95.21445956957622,29.400374757825105,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,124.61483432740133,115.66244065989636,1.0804543672901548,1.0,0.0,0.0,1.0,0.0,0.0,0.0,506.5062178129492,29.400374757825105,29.400374757825105,0.0,2418.964472814436,115.66244065989636,0.0,0.0,0.0,0.0,0.0,124.61483432740133,29.400374757825105,0.0,0.0,0.0,0.0,124.61483432740133,115.66244065989636,0.0,0.0
